original_sha256,web_asset_sha256,file,width,height,question_ids,subjects,topics,artist,provider,full_credit,license,license_url,source_page,source_title,rendering_note
097bce22b30245bfe223cb9d99215225a2fe2ef7833fc9152b49189252af4afe,893752f267371c2ff2d50f259e4334855980482257b5d03258074cab624df47c,assets/neetpg_advanced_2026/images/097bce22b30245bfe223cb9d99215225a2fe2ef7833fc9152b49189252af4afe.jpg,750,569,ANAT-063 | ANAT-064,Anatomy,Thyroid development,Nevit Dilmen ( talk ),Wikimedia Foundation,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Thyroglossal_Duct_Cyst_150117131039687.jpg,Thyroglossal Duct Cyst 150117131039687.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0a74b3ca2a7e15ad4088a6018a82e97a33eb3e164a6c2e1f2a70c4e330e28fbf,dd393890a6b9c7d57d2382e1dab3353855ec8da9858b64e0c98c23075b0a8a58,assets/neetpg_advanced_2026/images/0a74b3ca2a7e15ad4088a6018a82e97a33eb3e164a6c2e1f2a70c4e330e28fbf.jpg,1200,900,PATH-029 | PATH-030,Pathology,Bone-marrow failure syndromes,"Krista JM Stibbe, Hajo IJ Wildschut &amp; Pieternella J Lugtenburg",Wikimedia Foundation,https://jmedicalcasereports.biomedcentral.com/articles/10.1186/1752-1947-5-66#rightslink,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:13256_2010_Article_1435_Fig1_HTML.webp,13256 2010 Article 1435 Fig1 HTML.webp,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0b47d7970563825513e0126f58ad24b9fc3a74f225d26ac00e73383300f98f6b,beb4fe5567b12d364d09aafe3bccad255f5b18e9032e16ff28c765f61e127c13,assets/neetpg_advanced_2026/images/0b47d7970563825513e0126f58ad24b9fc3a74f225d26ac00e73383300f98f6b.jpg,1180,435,PHARM-073 | PHARM-074,Pharmacology,"Anti-inflammatory, antirheumatic and gout drugs","Doctors:Xiaoyun Ma, Liang Yan, Linping He Dongyi He, Hao Lu from Shanghai, China",Wikimedia Foundation,"Diagnostic Pathology,License : http://www.diagnosticpathology.org/content/5/1/20 , Original image: http://www.diagnosticpathology.org/content/5/1/20/figure/F1",CC BY 2.5,https://creativecommons.org/licenses/by/2.5,https://commons.wikimedia.org/wiki/File:1746-1596-5-20-1-l.jpg,1746-1596-5-20-1-l.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0b6e87bbd3900399dc923d4bd01f1e4a0a1a5bacefeff1b4f4b74a83b0679329,d4816ba9ebd31f2ab32574a8fa2915afff5c70ddbf095337caeb9af97120f64e,assets/neetpg_advanced_2026/images/0b6e87bbd3900399dc923d4bd01f1e4a0a1a5bacefeff1b4f4b74a83b0679329.jpg,633,523,PED-073 | PED-074,Pediatrics,Congenital heart disease,Paula Martins and Eduardo Castela,Wikimedia Foundation,"Transposition of the great arteries . Orphanet Journal of Rare Diseases 2008, 3:27. doi:10.1186/1750-1172-3-27",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Transposition_great_arteries_Orphanet_1750-1172-3-27-2.JPEG,Transposition great arteries Orphanet 1750-1172-3-27-2.JPEG,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0b6e9cbc08a079127d8967d6cb19974e70d0b7aae128cda7648e1121662180d3,828118660c800c02d1479e0e6f4a91544a0be1d07d3d9bcf19cf1c6ed887a924,assets/neetpg_advanced_2026/images/0b6e9cbc08a079127d8967d6cb19974e70d0b7aae128cda7648e1121662180d3.jpg,1239,1100,ANAT-021 | ANAT-022,Anatomy,Limb neurovascular anatomy,"Mangi, M.D., Zadow, S. &amp; Lim, W.",Wikimedia Foundation,"Mangi, M.D., Zadow, S. &amp; Lim, W. Nerve entrapment syndromes of the upper limb: a pictorial review. Insights Imaging 13, 166 (2022). https://doi.org/10.1186/s13244-022-01305-5",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"https://commons.wikimedia.org/wiki/File:The_median_nerve_is_shown._Entrapment_neuropathies_of_the_median_nerve_include_carpal_tunnel_syndrome,_pronator_teres_syndrome_and_supracondylar_process_syndrome.webp","The median nerve is shown. Entrapment neuropathies of the median nerve include carpal tunnel syndrome, pronator teres syndrome and supracondylar process syndrome.webp",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0b7337476974e9ffe7a38270a7014e4b8d102b2e93fd15660c6d9c10895471a5,683e7db701f40e4fa439e9107ab5414c629303b8ce6d5a439ac8ecdeafa47578,assets/neetpg_advanced_2026/images/0b7337476974e9ffe7a38270a7014e4b8d102b2e93fd15660c6d9c10895471a5.jpg,1467,1100,MICR-013 | MICR-014,Microbiology,Opportunistic mycoses,Ajay Kumar Chaurasiya,Wikimedia Foundation,Own work,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Germ_tube_test_(GTT)_of_Candida_albicans-Positive.jpg,Germ tube test (GTT) of Candida albicans-Positive.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0b739e80d318eba4240850f94c3fb75b5c6dc737f9d9885ecc01de2bb6674f89,db57da6eb296d90485f53b8db50c05929f7934a34f3cd43fe4fdc719527ac1cf,assets/neetpg_advanced_2026/images/0b739e80d318eba4240850f94c3fb75b5c6dc737f9d9885ecc01de2bb6674f89.jpg,676,242,BIOC-003 | BIOC-004,Biochemistry,Glycosaminoglycans and extracellular matrix,"Handa A, Nishimura G, Zhan MX, Bennett DL, El-Khoury GY.",NCBI,"Figure from A primer on skeletal dysplasias. (PMC8891206), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8891206/,"A primer on skeletal dysplasias. - a–d An 11-year-old boy with Hurler syndrome. Radiographs show findings of dysostosis multiplex including a thick clavicles, paddle-shaped (or oar-shaped) broad ribs, b comma-shaped",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0bca1b732d773bd5998e0b146e51421bf6b9d06b91b449ec3106d897bf2511d3,42f9be75cf5eec51a7cc61c96eb896c40de29abd89db94e870880ba94e1c6f15,assets/neetpg_advanced_2026/images/0bca1b732d773bd5998e0b146e51421bf6b9d06b91b449ec3106d897bf2511d3.jpg,1500,914,ENT-011 | ENT-012,ENT,Laryngeal anatomy and nerve palsy,Akshatasbks,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Unilateral_Vocal_Cord_Paralysis.jpg,Unilateral Vocal Cord Paralysis.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0cd7b77a571bfc12788830b86776990d168ba27204522307c845abb1def6e532,289cc02de14f6166de53ffec884a63bddbc909edeaf83d89973030fd32fc1b02,assets/neetpg_advanced_2026/images/0cd7b77a571bfc12788830b86776990d168ba27204522307c845abb1def6e532.jpg,773,1002,BIOC-053 | BIOC-054,Biochemistry,Carbohydrate metabolism and inherited disorders,Mfiaschi5,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Aldolase_B_catalytic_mechanism.jpg,Aldolase B catalytic mechanism.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0d0237d908bdebde5221211f2c619ffbc49ffa9bd808779928fc45190905faf6,1082f50a6d722a7ccd55dc82db628dc7e294e7343a18d2fd55487b5215bb8e82,assets/neetpg_advanced_2026/images/0d0237d908bdebde5221211f2c619ffbc49ffa9bd808779928fc45190905faf6.jpg,1500,693,OPH-009 | OPH-010,Ophthalmology,Corneal disease,Elise A. Slim et al.,Wikimedia Foundation,http://www.hindawi.com/journals/criopm/2015/308348/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"https://commons.wikimedia.org/wiki/File:Corneal_topography,_stage_II_keratoconus_(Elise_A._Slim_et_al.).svg","Corneal topography, stage II keratoconus (Elise A. Slim et al.).svg",Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0d15a808a77fe2bbba34cf0477b04a8850d9fb356d372d518950804a0c0f5beb,b5da56a032e67b7033f6be88326715329912e7e07ee5962b47738ac4130a9c92,assets/neetpg_advanced_2026/images/0d15a808a77fe2bbba34cf0477b04a8850d9fb356d372d518950804a0c0f5beb.jpg,961,1100,ORTHO-079 | ORTHO-080,Orthopedics,Musculoskeletal infection,Jto410,Wikimedia Foundation,clinical work as a radiologist,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:BrodieAbscessAxT1.jpg,BrodieAbscessAxT1.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0d7aba36691b573d1a9fdd2fc944ee639fecd6487e9b35da66efea9a3a2c74e7,9081e7caf1d6e39d771135711c4f6bf599d50824090c8a53ebbc7f57f9cf5cec,assets/neetpg_advanced_2026/images/0d7aba36691b573d1a9fdd2fc944ee639fecd6487e9b35da66efea9a3a2c74e7.jpg,1280,845,RAD-039 | RAD-040,Radiodiagnosis,Radiation physics and biology,Michael Weinold,Wikimedia Foundation,"Own work using NIST XCOM interaction data; transparent PNG was flattened onto a white background only, with graph content unchanged.",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Dominant_Photon-Matter_Interaction.svg,Dominant Photon-Matter Interaction.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0dc88775f1a0b3e7446ae71ff436cfa1214d0d09a854a32148aed7d59f455059,19d306769e5f3f98928b12569b09ece24b5460a351786f42f07098e2317024a7,assets/neetpg_advanced_2026/images/0dc88775f1a0b3e7446ae71ff436cfa1214d0d09a854a32148aed7d59f455059.jpg,710,562,OBG-069 | OBG-070,Obstetrics and Gynaecology,Obstetric hemorrhage,"Lawrence Mbuagbaw, Patrick Mbah Okwen",Wikimedia Foundation,http://www.panafrican-med-journal.com/content/article/16/33/full/,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,https://commons.wikimedia.org/wiki/File:InvertedUterus.jpg,InvertedUterus.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0e0367897cbcde12b8514267b94ae1bcab81844e92f2b9868ab1e999f4d8d417,b6eb8ff7715c8624f687a2d8f925996e2bcc48e8a508de31a3a345ba465ba083,assets/neetpg_advanced_2026/images/0e0367897cbcde12b8514267b94ae1bcab81844e92f2b9868ab1e999f4d8d417.jpg,750,388,PATH-067 | PATH-068,Pathology,Gynecologic pathology and tumors,,NCBI,"Figure from PMC11040277 (PMC11040277), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11040277/,PMC11040277 - IHC staining of MMR proteins in Endometrioid cancer sections obtained from patients involved in the current study.,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0e172692fc698b61934ade056a3fcd1148d70a3bee9d3029ad59423b484d3ff3,a154f5bcaca58bbe4e5dca23d6afe85037aca0eceb3f6e4508667c3f7a190514,assets/neetpg_advanced_2026/images/0e172692fc698b61934ade056a3fcd1148d70a3bee9d3029ad59423b484d3ff3.jpg,1500,251,ANES-035 | ANES-036,Anaesthesiology,Neuromuscular blockade and monitoring,Gambo7,Wikimedia Foundation,Own work based on: Post tetanic count.svg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Post_tetanic_count_ITA.svg,Post tetanic count ITA.svg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0e23b7c16db47c137a70a76809577d89ff77e09a8787f292b171b5e20c258759,d954351663f4ba9d3cd065427ab45b035ee72c1d598dd235dbfa916c4f52b0ca,assets/neetpg_advanced_2026/images/0e23b7c16db47c137a70a76809577d89ff77e09a8787f292b171b5e20c258759.jpg,365,247,ANAT-001 | ANAT-002,Anatomy,Cranial nerves and skull foramina,Arogersmd at English Wikibooks,Wikimedia Foundation,Transferred from en.wikibooks to Commons.,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,https://commons.wikimedia.org/wiki/File:Cavernous_Sinus_Schematic.jpg,Cavernous Sinus Schematic.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0e8cb0c22414f6a515bbb1541113903c6186c7124cd6df87c5bd7671e5f17e80,fba180b2128023852f3d82f0a7dcceeee728cc1335898b2ec900a4eed2388aad,assets/neetpg_advanced_2026/images/0e8cb0c22414f6a515bbb1541113903c6186c7124cd6df87c5bd7671e5f17e80.jpg,1280,960,PATH-007 | PATH-008,Pathology,Red-cell disorders,Keith Chambers,Wikimedia Foundation,Scooter Project ( http://www.sicklecellanaemia.org/teaching-resources/resources/scooter44-63/scooter44.html ),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Sickle_Cell_Blood_Smear.JPG,Sickle Cell Blood Smear.JPG,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0eaceb51f8e8187e2199043aca05ab495a5c3f7cb8425e63c52634fe86c1569a,b96955d8e1da87825f84a1e4b3454e3000b0ad42246fc66340a18ce0f31eb0a8,assets/neetpg_advanced_2026/images/0eaceb51f8e8187e2199043aca05ab495a5c3f7cb8425e63c52634fe86c1569a.jpg,1157,1100,ORTHO-047 | ORTHO-048,Orthopedics,Fracture complications,Elizaculberson,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Compartment_syndrome_-_updated.jpg,Compartment syndrome - updated.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0eed6650083ca759b2ee5190a40eca84055a6d778c93a4be90f28b3cf0924640,b7730ee0a28a6b584ba5e3f14c1130374076a2800b8108c3d6327510ae6f6c6d,assets/neetpg_advanced_2026/images/0eed6650083ca759b2ee5190a40eca84055a6d778c93a4be90f28b3cf0924640.jpg,753,568,ENT-067 | ENT-068,ENT,Congenital head and neck lesions,Nevit Dilmen ( talk ),Wikimedia Foundation,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Thyroglossal_Duct_Cyst_150117131405671.jpg,Thyroglossal Duct Cyst 150117131405671.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0f45199a1f511e1893b33cacada2271023ce167afb3992ce8034a75bead2dbf4,1a6457d965906de1e66c7f5add52dc20ca3fefc92ad336f8e2341cd55215e774,assets/neetpg_advanced_2026/images/0f45199a1f511e1893b33cacada2271023ce167afb3992ce8034a75bead2dbf4.jpg,551,471,PED-013 | PED-014,Pediatrics,Neonatal respiratory disorders,"Mikael Häggström , M.D. Author info - Reusing images - Conflicts of interest: None Mikael Häggström , M.D. Consent note : Written informed consent was obtained from a parent of the individual, including for online publication.",Wikimedia Foundation,Own work,CC0,,https://commons.wikimedia.org/wiki/File:X-ray_of_infant_respiratory_distress_syndrome_(IRDS).png,X-ray of infant respiratory distress syndrome (IRDS).png,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0f477c1e125e559c0d540f54bda279858b07cb865c923549b893d4f936291e4f,86a1733fe9ff5dad8e0659a3268d74979b4aeac0f5f6dd8e6e75d6289161076d,assets/neetpg_advanced_2026/images/0f477c1e125e559c0d540f54bda279858b07cb865c923549b893d4f936291e4f.jpg,1500,1004,ANES-039 | ANES-040,Anaesthesiology,Neuromuscular blockade and monitoring,Paul Anthony Stewart,Wikimedia Foundation,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Electromyographic_recording_at_adductor_pollicis_muscle_and_stimulation_of_the_ulnar_nerve.jpg,Electromyographic recording at adductor pollicis muscle and stimulation of the ulnar nerve.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0f8c34728b3595b58d9bdffeb78c43e0996ae618c24f86b25392ba9dae132592,cd7fa654585c19448b6e20f368cb1fa7de9b22ba005afd8dc927fe4f2034ce68,assets/neetpg_advanced_2026/images/0f8c34728b3595b58d9bdffeb78c43e0996ae618c24f86b25392ba9dae132592.jpg,500,333,ORTHO-035 | ORTHO-036,Orthopedics,Peripheral nerve disorders,"Ho B, Khan Z, Switaj P, Ochenjele G, Fuchs D, Dahl W, Cederna P, Kung T, Kadakia A",Wikimedia Foundation,"Video file from Ho B, Khan Z, Switaj P, Ochenjele G, Fuchs D, Dahl W, Cederna P, Kung T, Kadakia A (2014). "" Treatment of peroneal nerve injuries with simultaneous tendon transfer and nerve exploration "". Journal of Orthopaedic Surgery and Research . DOI : 10.1186/s13018-014-0067-6 . PMID 25099247 . PMC : 4237890 .",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Treatment-of-peroneal-nerve-injuries-with-simultaneous-tendon-transfer-and-nerve-exploration-s13018-014-0067-6-S2.ogv,Treatment-of-peroneal-nerve-injuries-with-simultaneous-tendon-transfer-and-nerve-exploration-s13018-014-0067-6-S2.ogv,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
0fac8cf836e65690bce719f7d29aa30b850bd5c9a881f641f7c7c205d81f0041,3b495f0b7ddc9344f6f4b588c908f849505a91f3807d93ba50a4009e55b1206b,assets/neetpg_advanced_2026/images/0fac8cf836e65690bce719f7d29aa30b850bd5c9a881f641f7c7c205d81f0041.jpg,768,512,PATH-047 | PATH-048,Pathology,"Liver injury, cholestasis and tumors",The original uploader was Countincr at English Wikipedia .,Wikimedia Foundation,Transferred from en.wikipedia to Commons.,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,https://commons.wikimedia.org/wiki/File:Alcoholic_hepatitis.jpg,Alcoholic hepatitis.jpg,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
100be64cf2bc7b2c249693baaaa276edea90aa5a1175274ff3b29356bfee17e0,99b7c4cb174dea0a975b5a1c3a4ab1a2eab23225f31851beaedbe0c08f7507a0,assets/neetpg_advanced_2026/images/100be64cf2bc7b2c249693baaaa276edea90aa5a1175274ff3b29356bfee17e0.jpg,695,1036,PHARM-041 | PHARM-042,Pharmacology,Thyroid and metabolic-bone therapy,,NCBI,"Figure from PMC9858620 (PMC9858620), CC BY",CC BY,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9858620/,PMC9858620 - Suppuration in the area of necrotic bone in zolendronate-related osteonecrosis of the jaw.,Web display JPEG made from the approved white-background render used in the final StudyDoc PDF; diagnostic annotations were not added.
